date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:34:49	76/76	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jul%202020%2006:55:05%20GMT	https://pages.landingcube.com/robots.txt		(from )
12:34:50	144423/144423	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Jul%202020%2006:55:06%20GMT	https://pages.landingcube.com/product/baby-crawling/	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/product/baby-crawling/index.html	(from )
12:34:51	15856/15856	---M--	200	added ('OK')	image/jpeg	etag:%221918ac3e460c84cee6c2d0910fd09037%22	https://cdn.landingcube.com/1/products/24339/product_image_5f06b7df476cf.jpg	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/cdn.landingcube.com/1/products/24339/product_image_5f06b7df476cf.jpg	(from https://pages.landingcube.com/product/baby-crawling/)
12:34:52	8362/8362	---M-Z	200	added ('OK')	text/css	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/style.min.css?ver=38.0.0	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/wp-content/themes/landingcube/style.min85ac.css	(from https://pages.landingcube.com/product/baby-crawling/)
12:34:53	32526/32526	---MC-	200	added ('OK')	text/css	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/templates/layouts/layout_2/layout_2.min.css?ver=38.0.0	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/wp-content/themes/landingcube/templates/layouts/layout_2/layout_2.min85ac.css	(from https://pages.landingcube.com/product/baby-crawling/)
12:34:54	7503/7503	---MC-	200	added ('OK')	image/png	etag:%22Ol7Oow%22	https://pages.landingcube.com/apple-touch-icon.png	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/apple-touch-icon.png	(from https://pages.landingcube.com/product/baby-crawling/)
12:34:54	1656/1656	---M--	200	added ('OK')	image/png	etag:%22Ol7Oow%22	https://pages.landingcube.com/favicon-32x32.png	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/favicon-32x32.png	(from https://pages.landingcube.com/product/baby-crawling/)
12:34:55	1015/1015	---M--	200	added ('OK')	image/png	etag:%22Ol7Oow%22	https://pages.landingcube.com/favicon-16x16.png	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/favicon-16x16.png	(from https://pages.landingcube.com/product/baby-crawling/)
12:34:56	137171/137171	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2009%20Jul%202020%2006:55:13%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/connect.facebook.net/en_US/fbevents.js	(from https://pages.landingcube.com/product/baby-crawling/)
12:34:57	36703/36703	---M--	200	added ('OK')	image/jpeg	etag:%22972432917e7304a07a05d5a866d70d9e%22	https://cdn.landingcube.com/1/products/24339/product_image_5f06b7df9b6b0.jpg	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/cdn.landingcube.com/1/products/24339/product_image_5f06b7df9b6b0.jpg	(from https://pages.landingcube.com/product/baby-crawling/)
12:34:57	30361/30361	---M--	200	added ('OK')	image/jpeg	etag:%2209167dbd08b96021c9477c7a5bbd1491%22	https://cdn.landingcube.com/1/products/24339/product_image_5f06b7e0026b1.jpg	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/cdn.landingcube.com/1/products/24339/product_image_5f06b7e0026b1.jpg	(from https://pages.landingcube.com/product/baby-crawling/)
12:34:58	25172/25172	---M--	200	added ('OK')	image/jpeg	etag:%227cf9c1792e40500304ccc5297aa2eeb9%22	https://cdn.landingcube.com/1/products/24339/product_image_5f06b7e047c26.jpg	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/cdn.landingcube.com/1/products/24339/product_image_5f06b7e047c26.jpg	(from https://pages.landingcube.com/product/baby-crawling/)
12:34:59	27634/27634	---M--	200	added ('OK')	image/jpeg	etag:%221344e4d4fa52e74f5bdc5c33f9231fb1%22	https://cdn.landingcube.com/1/products/24339/product_image_5f06b7e09272d.jpg	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/cdn.landingcube.com/1/products/24339/product_image_5f06b7e09272d.jpg	(from https://pages.landingcube.com/product/baby-crawling/)
12:35:00	7427/7427	---M--	200	added ('OK')	image/png	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/assets/available_at_amazon_en_vertical.png	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/wp-content/themes/landingcube/assets/available_at_amazon_en_vertical.png	(from https://pages.landingcube.com/product/baby-crawling/)
12:35:01	96873/96873	---M-Z	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/wp-includes/js/jquery/jquery4a5f.js	(from https://pages.landingcube.com/product/baby-crawling/)
12:35:02	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://pages.landingcube.com/product/baby-crawling/)
12:35:03	2911/2911	---MC-	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/js/campaign_common.min.js?ver=38.0.0	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/wp-content/themes/landingcube/js/campaign_common.min85ac.js	(from https://pages.landingcube.com/product/baby-crawling/)
12:35:04	1315/1315	---M-Z	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/js/product_page.min.js?ver=38.0.0	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/wp-content/themes/landingcube/js/product_page.min85ac.js	(from https://pages.landingcube.com/product/baby-crawling/)
12:35:04	43881/43881	---M-Z	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/third-party/slick/slick.min.js?ver=38.0.0	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/wp-content/themes/landingcube/third-party/slick/slick.min85ac.js	(from https://pages.landingcube.com/product/baby-crawling/)
12:35:05	493/493	---M--	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/templates/layouts/layout_2/layout_2.min.js?ver=38.0.0	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/wp-content/themes/landingcube/templates/layouts/layout_2/layout_2.min85ac.js	(from https://pages.landingcube.com/product/baby-crawling/)
12:35:06	14214/14214	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd4939-3786%22	https://cdnjs.cloudflare.com/ajax/libs/iframe-resizer/3.6.1/iframeResizer.contentWindow.min.js?ver=3.6.1	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/cdnjs.cloudflare.com/ajax/libs/iframe-resizer/3.6.1/iframeResizer.contentWindow.mina7a0.js	(from https://pages.landingcube.com/product/baby-crawling/)
12:35:06	1434/1434	---M-Z	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-includes/js/wp-embed.min.js?ver=5.4.2	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/wp-includes/js/wp-embed.min7661.js	(from https://pages.landingcube.com/product/baby-crawling/)
12:35:07	506/506	---M-Z	200	added ('OK')	image/svg+xml	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/templates/layouts/layout_2/assets/triangle.svg	C:/Users/sc/Downloads/USV/Landing%20Pages/baby-crawling/pages.landingcube.com/wp-content/themes/landingcube/templates/layouts/layout_2/assets/triangle.svg	(from https://pages.landingcube.com/wp-content/themes/landingcube/templates/layouts/layout_2/layout_2.min.css?ver=38.0.0)
