date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:06	76/76	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2005:59:20%20GMT	https://pages.landingcube.com/robots.txt		(from )
11:39:08	52992/52992	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jul%202020%2005:59:20%20GMT	https://pages.landingcube.com/product/skipping-rope-counter/	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/product/skipping-rope-counter/index.html	(from )
11:39:10	23638/23638	---M--	200	added ('OK')	image/jpeg	etag:%2250b983d9f3cfc9ee3fdf5abcbab963e9%22	https://cdn.landingcube.com/1/products/24339/product_image_5f055e526b823.jpg	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/cdn.landingcube.com/1/products/24339/product_image_5f055e526b823.jpg	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:10	8362/8362	---M-Z	200	added ('OK')	text/css	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/style.min.css?ver=38.0.0	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/wp-content/themes/landingcube/style.min85ac.css	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:11	32526/32526	---MC-	200	added ('OK')	text/css	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/templates/layouts/layout_2/layout_2.min.css?ver=38.0.0	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/wp-content/themes/landingcube/templates/layouts/layout_2/layout_2.min85ac.css	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:12	7503/7503	---M--	200	added ('OK')	image/png	etag:%22Ol7Oow%22	https://pages.landingcube.com/apple-touch-icon.png	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/apple-touch-icon.png	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:13	1656/1656	---M--	200	added ('OK')	image/png	etag:%22Ol7Oow%22	https://pages.landingcube.com/favicon-32x32.png	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/favicon-32x32.png	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:13	1015/1015	---M--	200	added ('OK')	image/png	etag:%22Ol7Oow%22	https://pages.landingcube.com/favicon-16x16.png	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/favicon-16x16.png	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:16	137171/137171	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2008%20Jul%202020%2005:59:28%20GMT	https://connect.facebook.net/en_US/fbevents.js	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/connect.facebook.net/en_US/fbevents.js	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:17	11918/11918	---M--	200	added ('OK')	image/jpeg	etag:%222965f2285efbf274a7d3000a2ee48e6a%22	https://cdn.landingcube.com/1/products/24339/product_image_5f055e52d27aa.jpg	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/cdn.landingcube.com/1/products/24339/product_image_5f055e52d27aa.jpg	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:17	6726/6726	---M--	200	added ('OK')	image/jpeg	etag:%2225bd97f48a16c540b77a8f92a1574160%22	https://cdn.landingcube.com/1/products/24339/product_image_5f055e5321848.jpg	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/cdn.landingcube.com/1/products/24339/product_image_5f055e5321848.jpg	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:18	17860/17860	---M--	200	added ('OK')	image/jpeg	etag:%2288ed5100776cb931791af8e9f5f3f6b4%22	https://cdn.landingcube.com/1/products/24339/product_image_5f055e5361b9f.jpg	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/cdn.landingcube.com/1/products/24339/product_image_5f055e5361b9f.jpg	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:18	7427/7427	---M--	200	added ('OK')	image/png	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/assets/available_at_amazon_en_vertical.png	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/wp-content/themes/landingcube/assets/available_at_amazon_en_vertical.png	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:20	96873/96873	---M-Z	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/wp-includes/js/jquery/jquery4a5f.js	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:21	10056/10056	---M-Z	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:22	2911/2911	---M-Z	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/js/campaign_common.min.js?ver=38.0.0	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/wp-content/themes/landingcube/js/campaign_common.min85ac.js	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:23	1315/1315	---M-Z	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/js/product_page.min.js?ver=38.0.0	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/wp-content/themes/landingcube/js/product_page.min85ac.js	(from https://pages.landingcube.com/product/skipping-rope-counter/)
11:39:25	43881/43881	---M-Z	200	added ('OK')	application/javascript	etag:%22Ol7Oow%22	https://pages.landingcube.com/wp-content/themes/landingcube/third-party/slick/slick.min.js?ver=38.0.0	C:/Users/sc/Downloads/USV/Landing%20Pages/skipping/pages.landingcube.com/wp-content/themes/landingcube/third-party/slick/slick.min85ac.js	(from https://pages.landingcube.com/product/skipping-rope-counter/)
